index,sentence,year,label,orig_index,label_name,word_count,char_count,llm_label_str,llm_label
134,"Because there is considerable uncertainty about the persistence, breadth, and magnitude of climate-related shocks to the economy, it could be challenging to assess what adjustments to monetary policy are likely to be most effective at keeping the economy operating at potential with maximum employment and price stability.8 We need only look back to the oil price shocks of the 1970s and 1980s to see how difficult it was for monetary policymakers to assess accurately the likely persistence of the effects on inflation and output and the appropriate response.",2007,2,132,Neutral,88,560,NEUTRAL,2
475,"Long-term government bond yields declined and headline equity indexes increased, on net, in most of these countries, with bank stock prices in the euro area rising more than broader indexes.",2022,0,454,Dovish,30,190,NEUTRAL,2
1052,"This increase was slower than a year earlier, as core PCE price inflation (which excludes changes in consumer food and energy prices) moved down to 1.",2004,0,992,Dovish,26,150,DOVISH,0
642,"Once such expectations became imbedded in the economy, even stronger policy actions would be required in order to reestablish a downward trend of inflation.",1998,1,609,Hawkish,24,156,HAWKISH,1
826,"The slowing economy, together with rising interest rates, was in turn a major factor in precipitating the stock market crash.",2001,2,803,Neutral,20,125,NEUTRAL,2
274,"For example, Kozicki and Tinsley (2001) show that it is far easier to make sense of the term structure of Treasury yields if one assumes that expectations about long-run inflation adjust in a reasonable adaptive manner.",2004,2,269,Neutral,36,219,NEUTRAL,2
161,Consumer spending firmed somewhat during the first quarter despite the rising unemployment rate and significant financial strains.,2014,0,157,Dovish,17,130,NEUTRAL,2
972,continued to anticipate a moderate strengthening of the expansion in 2011 as well as a further pickup in economic growth in 2012.,2000,2,918,Neutral,22,129,NEUTRAL,2
446,"In that regard, the changes in the macroeconomic environment that underlie our monetary policy review may have some implications for financial stability.",2022,2,433,Neutral,22,153,NEUTRAL,2
532,"Less uncertainty about future inflation could lower the risk premiums on nominal Treasury bonds, lowering the risk-free interest rate.",2005,0,514,Dovish,19,134,DOVISH,0
344,"In light of the robust expansion of capital spending thus far this year, the outlook for business investment spending was revised up appreciably, as more of the strength over the latter part of 2004 was attributed to underlying demand and less to the effects of the partial-expensing tax provision.",2004,1,329,Hawkish,49,298,NEUTRAL,2
784,"Some members expressed a concern that in this context any further adverse shocks could have disproportionate effects, resulting in a significant slowing in growth going forward.",2013,0,741,Dovish,26,177,DOVISH,0
251,"However, growth of mortgage loans on banks' books slowed somewhat in the first half of this year.",2007,0,242,Dovish,17,97,NEUTRAL,2
1058,Those participants saw substantial slack in resource utilization and hence continued to judge that inflation was likely to remain subdued over the medium term as the economy continued to recover.,2000,0,998,Dovish,30,195,DOVISH,0
692,Slump in foreign domestic demand I would like to turn now to developments at the global level that may have helped to widen the U.S. current account deficit.,2020,1,671,Hawkish,28,157,NEUTRAL,2
702,Some occasions call for significant swings in currency or reserves because of seasonal demands for cash and loans.,2017,2,681,Neutral,18,114,NEUTRAL,2
638,"On the other hand, including a reference risked the possibility of suggesting greater concern on the part of the Committee than was actually the case, perhaps leading to the misimpression that monetary policy was likely to respond to increases in volatility.",1998,2,605,Neutral,41,258,NEUTRAL,2
67,"And I'm pleased to have the opportunity to share with you, the students of South Dakota State University (SDSU), my experience as a member of the Federal Reserve Board of Governors and my outlook for the U.S. economy.1 Today I will speak to you about my outlook for the U.S. economy and what the Federal Reserve has been doing to support economic activity during the COVID-19 pandemic recovery.",1998,2,66,Neutral,68,394,NEUTRAL,2
126,"Broad stock price indexes rose, on net, over the intermeeting period, boosted in part by favorable earnings reports from the retail sector.",1999,2,123,Neutral,22,139,NEUTRAL,2
851,"The Committee reiterated, however, that purchases were not on a preset course, and that its decisions about the pace of purchases would remain contingent on its outlook for the labor market and inflation as well as its assessment of the likely efficacy and costs of such purchases.",2009,2,802,Neutral,47,281,DOVISH,0
335,"In general, participants viewed recent consumer price developments as consistent with their expectation that inflation was on a trajectory to achieve the Committee's symmetric 2 percent objective on a sustained basis.",1999,2,320,Neutral,31,217,NEUTRAL,2
529,"multifactor productivity growth fell to a pace of 0.4 percent, the slowest pace of any of the periods shown on the table.",1998,2,511,Neutral,22,121,NEUTRAL,2
222,"During the first stage, the inflation rate would exceed the long-term desired inflation rate, as the price-level gap was eliminated and the effects of previous deflation undone.",2000,1,218,Hawkish,27,177,DOVISH,0
325,"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",2001,2,310,Neutral,40,266,NEUTRAL,2
211,"Despite the prevalence and importance of committees in modern central banking, the role of committees in the formulation of policy has not attracted nearly as much academic attention as has the research on monetary policy rules.3 The literature on monetary policy rules stretches back to at least Adam Smith and includes important contributions from David Ricardo, Knut Wicksell, and Milton Friedman.More recently, John Taylor has moved the research agenda forward with his eponymous rule, and a large number of academic papers have been written examining the effectiveness and robustness of policy rules.4 In contrast, as noted, study of the role of committees in making monetary policy has been fairly light, notwithstanding the insightful work of Alan Blinder and others.5 Committees and rules may appear to be in opposition as approaches to policymaking.",1999,2,208,Neutral,132,858,NEUTRAL,2
